degree,downregulated.regen_Fraction_sp_less7,downregulated.stress_Fraction_sp_less7,downregulated.wound_Fraction_sp_less7,msigdb.regen_Fraction_sp_less7,msigdb.stress_Fraction_sp_less7,msigdb.wound_Fraction_sp_less7,upregulated.regen_Fraction_sp_less7,upregulated.stress_Fraction_sp_less7,upregulated.wound_Fraction_sp_less7,label
4,0.0275832802885635,0.0197326543602801,0.0205813706768513,0.00509229789942712,0.0288563547634203,0.012518565669425,0.0193082962019945,0.0169743263314237,0.0241884150222788,0
2,0,0,0,0,0,0,0,0,0,0
12,0.0106089539571398,0.0108211330362826,0.0137916401442818,0.00233396987057076,0.0345851899002758,0.00233396987057076,0.0116698493528538,0.0118820284319966,0.010396774877997,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0
2,1,0,1,1,1,1,1,0,0,0
4,0.0193082962019945,0.0165499681731381,0.0190961171228517,0.00297050710799915,0.026098026734564,0.00997241671971144,0.0210057288351369,0.0133672819859962,0.0216422660725652,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
33,0.0683216634839805,0.0407383831954169,0.0808402291534055,0.0144281773817102,0.098026734563972,0.037555697008275,0.062592828347125,0.0492255463611288,0.0579248886059835,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
4,0.035433906216847,0.0195204752811373,0.0401018459579885,0.00530447697856991,0.0330999363462763,0.0220666242308508,0.0318268618714195,0.0201570125185657,0.0294928920008487,0
2,0,0,0,0,0,0,0,0,0,0
46,0.0645024400594101,0.0398896668788457,0.0700190961171229,0.0123063865902822,0.0886908550816889,0.0326755781879907,0.0568639932102695,0.0462550392531296,0.0547422024188415,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,1,0,0,0
11,0.0613197538722682,0.034373010821133,0.0738383195416932,0.0118820284319966,0.0700190961171229,0.0339486526628474,0.0566518141311267,0.0403140250371313,0.0485890091237004,0
5,0.0507107999151284,0.0305537873965627,0.0526204116274135,0.00976023764056864,0.0628050074262678,0.0258858476554212,0.0437088903034161,0.0347973689794186,0.0439210693825589,0
2,0,0,0,0,0,0,0,0,0,0
3,0.0460428601739868,0.0246127731805644,0.0420114576702737,0.00891152132399745,0.0496499045194144,0.0252493104179928,0.0347973689794186,0.0277954593677063,0.0369191597708466,0
2,1,0,0,0,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.0475281137279864,0.0241884150222788,0.0466793974114152,0.00848716316571186,0.0513473371525568,0.0265223848928496,0.0388287714831318,0.0267345639719924,0.038616592403989,0
5,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,1,0,0
21,0.00127307447485678,0.00318268618714195,0.000424358158285593,0,0.00212179079142797,0.00106089539571398,0.000848716316571186,0.00318268618714195,0.00063653723742839,0
60,0.0649267982176957,0.0409505622745597,0.0776575429662635,0.0137916401442818,0.0933587948228305,0.0362826225334182,0.059410142159983,0.0464672183322724,0.0572883513685551,0
11,0.0507107999151284,0.0309781455548483,0.0551665605771271,0.00976023764056864,0.072989603225122,0.027158922130278,0.0398896668788457,0.0350095480585614,0.0449819647782729,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0,1,0,0,0,0,0
10,0.00466793974114152,0.00572883513685551,0.00466793974114152,0.000848716316571186,0.00424358158285593,0.00339486526628474,0.00806280500742627,0.00572883513685551,0.00572883513685551,0
2,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
9,0.0447697856991301,0.0258858476554212,0.0426479949077021,0.00827498408656906,0.0475281137279864,0.0214300869934224,0.0394653087205602,0.026098026734564,0.0356460852959898,0
2,0,0,0,0,0,0,0,0,0,0
4,0.0541056651814131,0.0316146827922767,0.0649267982176957,0.0101845957988542,0.0674729471674093,0.0311903246339911,0.0481646509654148,0.0356460852959898,0.046891576490558,0
5,0.0575005304476979,0.0316146827922767,0.0632293655845534,0.0106089539571398,0.074050498620836,0.0290685338425631,0.0485890091237004,0.0390409505622746,0.0473159346488436,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
9,0.0602588584765542,0.0301294292382771,0.0664120517716953,0.0110333121154254,0.0693825588796945,0.0299172501591343,0.049013367281986,0.0360704434542754,0.046891576490558,0
2,0,0,1,0,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
91,0.0672607680882665,0.0392531296414174,0.0806280500742627,0.0137916401442818,0.0891152132399745,0.0367069806917038,0.0621684701888394,0.0473159346488436,0.0566518141311267,0
11,0.0602588584765542,0.0305537873965627,0.072989603225122,0.0120942075111394,0.0706556333545512,0.034373010821133,0.0526204116274135,0.0398896668788457,0.0473159346488436,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
9,0.0562274559728411,0.0314025037131339,0.0672607680882665,0.0110333121154254,0.071928707829408,0.0324633991088479,0.0496499045194144,0.0367069806917038,0.0477402928071292,0
2,0,0,0,1,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
5,0.0560152768936983,0.0282198175259919,0.0685338425631233,0.00997241671971144,0.0683216634839805,0.0320390409505623,0.0485890091237004,0.0356460852959898,0.0471037555697008,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
23,0.00063653723742839,0.00297050710799915,0.000424358158285593,0,0.00106089539571398,0.00063653723742839,0.00063653723742839,0.00275832802885635,0.000848716316571186,0
3,0.00530447697856991,0.00509229789942712,0.00360704434542754,0.00148525355399958,0.012518565669425,0.00169743263314237,0.00148525355399958,0.0063653723742839,0.00318268618714195,0
12,0.061531932951411,0.0347973689794186,0.0757479312539784,0.0127307447485678,0.0765966475705495,0.0358582643751326,0.0560152768936983,0.0413749204328453,0.0504986208359856,0
3,0.0199448334394229,0.0140038192234246,0.0301294292382771,0.00275832802885635,0.0254614894971356,0.0163377890939953,0.0252493104179928,0.0154890727774241,0.0195204752811373,0
3,0.0320390409505623,0.0195204752811373,0.0220666242308508,0.0061531932951411,0.0415870995119881,0.0129429238277106,0.0195204752811373,0.0231275196265648,0.0241884150222788,0
5,0.0140038192234246,0.0116698493528538,0.011457670273711,0.00169743263314237,0.0180352217271377,0.0061531932951411,0.0142159983025674,0.00827498408656906,0.0137916401442818,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
175,0.0630171865054106,0.034373010821133,0.0759601103331212,0.0123063865902822,0.0787184383619775,0.0360704434542754,0.0566518141311267,0.0426479949077021,0.0521960534691279,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
43,0.0678973053256949,0.0403140250371313,0.0802036919159771,0.0144281773817102,0.099087629959686,0.0373435179291322,0.0623806492679822,0.0481646509654148,0.0581370676851262,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,1,0,0
195,0.00063653723742839,0.00466793974114152,0.000424358158285593,0.000424358158285593,0.00106089539571398,0.000848716316571186,0.000848716316571186,0.00466793974114152,0.000848716316571186,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0
15,0.0661998726925525,0.0360704434542754,0.0759601103331212,0.0131551029068534,0.0857203479736898,0.0350095480585614,0.0575005304476979,0.0443454275408445,0.0524082325482707,0
10,0.0534691279439847,0.0322512200297051,0.0693825588796945,0.00997241671971144,0.0753235730956928,0.0286441756842775,0.0521960534691279,0.0396774877997029,0.0483768300445576,0
2,0,0,0,0,1,0,0,0,0,0
7,0.0483768300445576,0.0316146827922767,0.0526204116274135,0.00997241671971144,0.071928707829408,0.0263102058137068,0.0413749204328453,0.0335242945045618,0.0464672183322724,0
3,0.0201570125185657,0.0108211330362826,0.0148525355399958,0.00360704434542754,0.0326755781879907,0.00657755145342669,0.0110333121154254,0.0154890727774241,0.0133672819859962,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0
24,0.0502864417568428,0.0301294292382771,0.0551665605771271,0.00976023764056864,0.0706556333545512,0.0267345639719924,0.0401018459579885,0.0337364735837047,0.0445576066199873,0
2,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
6,0.061531932951411,0.037555697008275,0.070867812433694,0.0118820284319966,0.0884786760025461,0.0337364735837047,0.0543178442605559,0.0420114576702737,0.0541056651814131,0
10,0.045830681094844,0.0282198175259919,0.046891576490558,0.00976023764056864,0.0638659028219817,0.0246127731805644,0.036494801612561,0.0299172501591343,0.0428601739868449,0
10,0.0394653087205602,0.026098026734564,0.0462550392531296,0.00806280500742627,0.062592828347125,0.0201570125185657,0.0297050710799915,0.0297050710799915,0.0347973689794186,0
2,0,0,0,0,0,0,0,0,0,0
16,0.0434967112242733,0.0286441756842775,0.0432845321451305,0.00933587948228305,0.0645024400594101,0.0224909823891364,0.0339486526628474,0.0297050710799915,0.0379800551665606,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,1,0,0,0,0
3,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
4,0.0388287714831318,0.0233396987057076,0.0339486526628474,0.00742626776999788,0.0551665605771271,0.0197326543602801,0.0318268618714195,0.0314025037131339,0.0314025037131339,0
3,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
53,0.0553787396562699,0.0288563547634203,0.0695947379588373,0.0101845957988542,0.0623806492679822,0.0305537873965627,0.051135158073414,0.035433906216847,0.0441332484617017,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,0
33,0.0672607680882665,0.0384044133248462,0.0768088266496923,0.0131551029068534,0.0929344366645449,0.0360704434542754,0.058349246764269,0.0451941438574157,0.0560152768936983,0
2,0,0,0,0,0,0,0,0,0,0
13,0.0333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
76,0.0061531932951411,0.00848716316571186,0.0110333121154254,0.00148525355399958,0.0118820284319966,0.00360704434542754,0.00869934224485466,0.00572883513685551,0.00933587948228305,0
44,0.0670485890091237,0.0415870995119881,0.0806280500742627,0.0142159983025674,0.0944196902185444,0.0373435179291322,0.062592828347125,0.0485890091237004,0.0579248886059835,0
4,0.0606832166348398,0.0356460852959898,0.0683216634839805,0.0123063865902822,0.0848716316571186,0.0324633991088479,0.0543178442605559,0.0411627413537025,0.0524082325482707,0
8,0.0598345003182686,0.0337364735837047,0.0736261404625504,0.0116698493528538,0.0693825588796945,0.0337364735837047,0.0555909187354127,0.0394653087205602,0.047952471886272,0
7,0.0432845321451305,0.0248249522597072,0.0608953957139826,0.00785062592828347,0.0555909187354127,0.0233396987057076,0.0420114576702737,0.0292807129217059,0.0362826225334182,0
2,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0
29,0.0538934861022703,0.0341608317419902,0.0551665605771271,0.0108211330362826,0.0823254827074051,0.0303416083174199,0.045830681094844,0.0398896668788457,0.0471037555697008,0
4,0.0339486526628474,0.023976235943136,0.0413749204328453,0.00678973053256949,0.0570761722894123,0.0176108635688521,0.0263102058137068,0.0263102058137068,0.0318268618714195,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,1,0
11,0.059410142159983,0.0335242945045618,0.0687460216422661,0.0116698493528538,0.0704434542754084,0.0330999363462763,0.0543178442605559,0.0381922342457034,0.0475281137279864,0
14,0.0642902609802673,0.038616592403989,0.0770210057288351,0.0131551029068534,0.086569064290261,0.0360704434542754,0.0577127095268407,0.0456185020157013,0.0547422024188415,0
162,0.000848716316571186,0.00297050710799915,0.000424358158285593,0,0.00169743263314237,0.00063653723742839,0.000848716316571186,0.00275832802885635,0.000848716316571186,0
2,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0
5,0.0617441120305538,0.0347973689794186,0.0689582007214089,0.0123063865902822,0.0787184383619775,0.0326755781879907,0.0538934861022703,0.0411627413537025,0.0513473371525568,0
2,0,0,0,0,0,0,0,0,0,0
121,0.0632293655845534,0.035433906216847,0.0763844684914067,0.0129429238277106,0.0835985571822618,0.0356460852959898,0.0572883513685551,0.0439210693825589,0.0521960534691279,0
21,0.0577127095268407,0.0339486526628474,0.0706556333545512,0.0112454911945682,0.0770210057288351,0.0330999363462763,0.0513473371525568,0.0390409505622746,0.0507107999151284,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.0203691915977085,0.00891152132399745,0.0407383831954169,0.00254614894971356,0.0284319966051347,0.013579461065139,0.0241884150222788,0.0127307447485678,0.0190961171228517,0
8,0.0411627413537025,0.0244005941014216,0.0449819647782729,0.00700190961171229,0.0447697856991301,0.0241884150222788,0.0377678760874178,0.0252493104179928,0.034373010821133,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.4,0,0.6,0.2,0.6,0,0.4,0,0.8,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0
5,0.0621684701888394,0.0360704434542754,0.0689582007214089,0.0118820284319966,0.0810524082325483,0.0328877572671335,0.0538934861022703,0.0428601739868449,0.0515595162316996,0
12,0.0570761722894123,0.0301294292382771,0.0700190961171229,0.00997241671971144,0.0606832166348398,0.0307659664757055,0.0528325907065563,0.0350095480585614,0.0451941438574157,0
2,0,0,0,0,1,0,0,0,0,0
21,0.0502864417568428,0.034373010821133,0.0579248886059835,0.010396774877997,0.0759601103331212,0.0275832802885635,0.0439210693825589,0.0335242945045618,0.046891576490558,0
90,0.0558030978145555,0.0297050710799915,0.0712921705919796,0.0101845957988542,0.0683216634839805,0.0299172501591343,0.0521960534691279,0.0360704434542754,0.0462550392531296,0
10,0.0428601739868449,0.0263102058137068,0.0534691279439847,0.00763844684914067,0.0659876936134097,0.0222788033099936,0.0428601739868449,0.0337364735837047,0.037555697008275,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
6,0.0566518141311267,0.0337364735837047,0.0664120517716953,0.0110333121154254,0.0797793337576915,0.0330999363462763,0.047952471886272,0.0394653087205602,0.0513473371525568,0
2,0,0,0,0,0,0,0,0,0,0
30,0.0619562911096966,0.035433906216847,0.0761722894122639,0.0120942075111394,0.0763844684914067,0.034373010821133,0.0555909187354127,0.0417992785911309,0.0509229789942712,0
2,0,1,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
7,0.0388287714831318,0.0258858476554212,0.0373435179291322,0.00678973053256949,0.0591979630808402,0.0180352217271377,0.0318268618714195,0.0307659664757055,0.0324633991088479,0
3,0,0,0,0,0,0,0,0,0.5,0
2,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,0
12,0.0591979630808402,0.0360704434542754,0.0715043496711224,0.0108211330362826,0.0852959898154042,0.0322512200297051,0.0513473371525568,0.0401018459579885,0.0507107999151284,0
2,0,0,1,0,0,0,0,0,0,0
71,0.0587736049225546,0.0377678760874178,0.0674729471674093,0.0120942075111394,0.085508168894547,0.0322512200297051,0.0492255463611288,0.0398896668788457,0.0524082325482707,0
11,0.0507107999151284,0.0311903246339911,0.0477402928071292,0.00976023764056864,0.0723530659876936,0.0248249522597072,0.0426479949077021,0.0381922342457034,0.0405262041162741,0
4,0.00551665605771271,0.00954805856142584,0.00700190961171229,0.00127307447485678,0.0288563547634203,0.00190961171228517,0.00530447697856991,0.00827498408656906,0.00954805856142584,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
4,0.0534691279439847,0.0316146827922767,0.0621684701888394,0.0108211330362826,0.074050498620836,0.0311903246339911,0.045830681094844,0.0367069806917038,0.0485890091237004,0
2,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
14,0.0401018459579885,0.023976235943136,0.0462550392531296,0.00721408869085508,0.0602588584765542,0.0201570125185657,0.0294928920008487,0.0263102058137068,0.0341608317419902,0
4,0.0473159346488436,0.026098026734564,0.0447697856991301,0.00912370040314025,0.058349246764269,0.0227031614682792,0.037555697008275,0.0297050710799915,0.0381922342457034,0
2,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
5,0.0555909187354127,0.0246127731805644,0.0678973053256949,0.010396774877997,0.0606832166348398,0.0326755781879907,0.049013367281986,0.0324633991088479,0.0424358158285593,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
5,0.0509229789942712,0.0294928920008487,0.0485890091237004,0.00976023764056864,0.0685338425631233,0.026098026734564,0.0420114576702737,0.0347973689794186,0.0424358158285593,0
6,0.0661998726925525,0.0394653087205602,0.0789306174411203,0.0133672819859962,0.0895395713982601,0.0367069806917038,0.0617441120305538,0.0466793974114152,0.0560152768936983,0
2,0,0,0,0,0,0,0,0,0,0
4,0.047952471886272,0.0212179079142797,0.058349246764269,0.00869934224485466,0.0473159346488436,0.0299172501591343,0.0398896668788457,0.0265223848928496,0.0373435179291322,0
2,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.0314025037131339,0.0210057288351369,0.0345851899002758,0.00551665605771271,0.0513473371525568,0.0159134309357097,0.0320390409505623,0.0288563547634203,0.0282198175259919,0
33,0.0649267982176957,0.0371313388499894,0.071928707829408,0.0129429238277106,0.0814767663908339,0.0341608317419902,0.0560152768936983,0.0451941438574157,0.0530447697856991,0
5,0.0379800551665606,0.0237640568639932,0.027158922130278,0.00742626776999788,0.0526204116274135,0.0169743263314237,0.026098026734564,0.0269467430511352,0.0299172501591343,0
2,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,0,0,0,0
19,0.0598345003182686,0.0345851899002758,0.0738383195416932,0.0116698493528538,0.0702312751962657,0.0337364735837047,0.0560152768936983,0.0396774877997029,0.0494377254402716,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
51,0.060471037555697,0.0309781455548483,0.0734139613834076,0.0112454911945682,0.0706556333545512,0.0330999363462763,0.0528325907065563,0.0371313388499894,0.0488011882028432,0
2,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.036494801612561,0.0224909823891364,0.0288563547634203,0.00721408869085508,0.0394653087205602,0.0173986844897093,0.0248249522597072,0.0214300869934224,0.0286441756842775,0
46,0.0678973053256949,0.0417992785911309,0.0799915128368343,0.0142159983025674,0.099087629959686,0.0373435179291322,0.0623806492679822,0.0494377254402716,0.0577127095268407,0
3,0.0642902609802673,0.0373435179291322,0.0748992149374072,0.0131551029068534,0.086569064290261,0.0352217271377042,0.0581370676851262,0.0447697856991301,0.0507107999151284,0
2,0,0,0,0,0,0,0,0,0,0
23,0.0541056651814131,0.0314025037131339,0.0543178442605559,0.0101845957988542,0.0757479312539784,0.0267345639719924,0.0471037555697008,0.0388287714831318,0.0449819647782729,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.00488011882028432,0.0108211330362826,0.00912370040314025,0.00127307447485678,0.0284319966051347,0.00212179079142797,0.00742626776999788,0.00763844684914067,0.00954805856142584,0
2,0,0,0,0,0,0,0,0,0,0
3,0.0347973689794186,0.0237640568639932,0.0328877572671335,0.0059410142159983,0.0403140250371313,0.0203691915977085,0.0301294292382771,0.0254614894971356,0.0294928920008487,0
63,0.0672607680882665,0.0394653087205602,0.0799915128368343,0.0144281773817102,0.0952684065351156,0.0369191597708466,0.0621684701888394,0.0475281137279864,0.0575005304476979,0
2,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,1,0,0,0,0,0
100,0.0659876936134097,0.0392531296414174,0.0787184383619775,0.013579461065139,0.0808402291534055,0.036494801612561,0.0617441120305538,0.0475281137279864,0.0541056651814131,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
17,0.0494377254402716,0.0307659664757055,0.0381922342457034,0.0106089539571398,0.070867812433694,0.0203691915977085,0.0369191597708466,0.0347973689794186,0.0379800551665606,0
4,0,0,0,0,0,0,0,0,0,0
4,0.0519838743899851,0.0288563547634203,0.0649267982176957,0.00933587948228305,0.0553787396562699,0.0290685338425631,0.0488011882028432,0.0320390409505623,0.0422236367494165,0
8,0.00106089539571398,0.00190961171228517,0.00127307447485678,0.000424358158285593,0.00318268618714195,0.000212179079142797,0.00127307447485678,0.00063653723742839,0.00106089539571398,0
2,0,0,0,0,0,0,0,0,0,0
54,0.0632293655845534,0.038616592403989,0.0763844684914067,0.0133672819859962,0.0880543178442606,0.0352217271377042,0.0572883513685551,0.0437088903034161,0.0549543814979843,0
5,0.0572883513685551,0.0318268618714195,0.0628050074262678,0.0101845957988542,0.0702312751962657,0.0303416083174199,0.0471037555697008,0.0371313388499894,0.0477402928071292,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0.011457670273711,0.010396774877997,0.0110333121154254,0.00233396987057076,0.0244005941014216,0.0063653723742839,0.0061531932951411,0.00827498408656906,0.011457670273711,0
4,0.000212179079142797,0.00275832802885635,0.000424358158285593,0,0.00381922342457034,0.000424358158285593,0.00063653723742839,0.00106089539571398,0.00254614894971356,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
109,0.0659876936134097,0.0390409505622746,0.0785062592828347,0.013579461065139,0.0802036919159771,0.0362826225334182,0.0619562911096966,0.0471037555697008,0.0530447697856991,0
39,0.0628050074262678,0.0373435179291322,0.0770210057288351,0.0129429238277106,0.0814767663908339,0.0352217271377042,0.0570761722894123,0.0434967112242733,0.0532569488648419,0
2,0,0,0,0,1,0,0,0,0,0
3,0.00551665605771271,0.00657755145342669,0.00763844684914067,0.000848716316571186,0.0106089539571398,0.00233396987057076,0.00869934224485466,0.00339486526628474,0.00678973053256949,0
2,0,0,0,0,1,0,0,0,1,0
4,0.0551665605771271,0.0288563547634203,0.0608953957139826,0.0112454911945682,0.0632293655845534,0.0307659664757055,0.0473159346488436,0.034373010821133,0.0441332484617017,0
9,0.0401018459579885,0.0248249522597072,0.0415870995119881,0.00785062592828347,0.0589857840016974,0.0201570125185657,0.0301294292382771,0.0254614894971356,0.035433906216847,0
3,0.0498620835985572,0.0277954593677063,0.0617441120305538,0.00869934224485466,0.0530447697856991,0.0284319966051347,0.0471037555697008,0.0318268618714195,0.0405262041162741,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
27,0.0659876936134097,0.0381922342457034,0.0787184383619775,0.0133672819859962,0.0848716316571186,0.0362826225334182,0.0608953957139826,0.0454063229365585,0.0553787396562699,0
2,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,0,0,1,1,1,0
2,0,0,0,0,0,0,0,0,0,0
20,0.0668364099299809,0.0405262041162741,0.0795671546785487,0.0137916401442818,0.0897517504774029,0.036494801612561,0.0623806492679822,0.0475281137279864,0.0562274559728411,0
2,1,0,0,0,1,0,1,1,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
8,0.0129429238277106,0.0148525355399958,0.0137916401442818,0.00254614894971356,0.0316146827922767,0.00509229789942712,0.00763844684914067,0.012518565669425,0.0161256100148525,0
2,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,1,0,0,0,0,0
3,0.5,0.25,0,0,0,0,0.5,0,0.25,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
6,0.0564396350519839,0.0326755781879907,0.0712921705919796,0.0112454911945682,0.0693825588796945,0.0320390409505623,0.0528325907065563,0.038616592403989,0.0502864417568428,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0
3,0.0628050074262678,0.0360704434542754,0.0723530659876936,0.012518565669425,0.0799915128368343,0.0339486526628474,0.0570761722894123,0.0420114576702737,0.0502864417568428,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
8,0.0401018459579885,0.0248249522597072,0.0415870995119881,0.00785062592828347,0.0587736049225546,0.0201570125185657,0.0301294292382771,0.0254614894971356,0.0356460852959898,0
2,0,0,0,0,0,0,0,0,0,0
